,Unnamed: 0,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,cpulimit,memorylimit
213,213.0,49.0,4.0,5.0,5.0,2.0,11.0,4.0,6.0,64.0,19.0,12.0,10.0,9.0,2.5,2
214,214.0,50.0,6.0,5.0,7.0,2.0,5.0,3.0,4.0,48.0,18.0,7.0,14.0,17.0,2.5,2
215,215.0,51.0,4.0,4.0,3.0,7.0,9.0,1.0,11.0,50.0,20.0,11.0,10.0,10.0,2.5,2
216,216.0,52.0,7.0,4.0,2.0,5.0,9.0,1.0,5.0,61.0,24.0,18.0,7.0,11.0,2.5,2
217,217.0,53.0,6.0,4.0,2.0,4.0,7.0,3.0,7.0,51.0,10.0,15.0,10.0,19.0,2.5,2
218,218.0,54.0,6.0,5.0,4.0,2.0,7.0,3.0,11.0,56.0,21.0,9.0,9.0,12.0,2.5,2
219,219.0,55.0,8.0,5.0,2.0,4.0,9.0,6.0,7.0,61.0,20.0,6.0,9.0,9.0,2.5,2
220,220.0,1.0,4.0,9.0,5.0,10.0,6.0,7.0,10.0,52.0,16.0,10.0,10.0,8.0,3.5,4
221,221.0,2.0,2.0,9.0,7.0,6.0,9.0,3.0,8.0,51.0,12.0,10.0,14.0,10.0,3.5,4
222,222.0,3.0,1.0,8.0,7.0,14.0,6.0,6.0,11.0,45.0,14.0,6.0,10.0,5.0,3.5,4
223,223.0,4.0,4.0,15.0,5.0,8.0,6.0,5.0,14.0,51.0,11.0,9.0,12.0,6.0,3.5,4
224,224.0,5.0,0.0,15.0,6.0,10.0,4.0,7.0,11.0,50.0,10.0,13.0,14.0,9.0,3.5,4
225,225.0,6.0,2.0,14.0,9.0,8.0,8.0,5.0,14.0,49.0,11.0,7.0,6.0,10.0,3.5,4
226,226.0,7.0,5.0,12.0,13.0,8.0,6.0,5.0,9.0,44.0,11.0,6.0,8.0,5.0,3.5,4
227,227.0,8.0,3.0,8.0,5.0,12.0,5.0,8.0,10.0,47.0,13.0,8.0,15.0,8.0,3.5,4
228,228.0,9.0,2.0,7.0,7.0,11.0,12.0,4.0,14.0,46.0,11.0,9.0,7.0,13.0,3.5,4
229,229.0,10.0,1.0,7.0,8.0,18.0,8.0,4.0,4.0,50.0,20.0,6.0,14.0,5.0,3.5,4
230,230.0,11.0,4.0,18.0,3.0,12.0,5.0,4.0,14.0,53.0,13.0,9.0,8.0,6.0,3.5,4
231,231.0,12.0,7.0,12.0,8.0,10.0,4.0,4.0,7.0,42.0,9.0,11.0,8.0,8.0,3.5,4
232,232.0,13.0,4.0,14.0,4.0,8.0,7.0,8.0,10.0,57.0,14.0,10.0,9.0,8.0,3.5,4
233,233.0,14.0,4.0,10.0,5.0,16.0,5.0,9.0,8.0,51.0,12.0,11.0,10.0,6.0,3.5,4
234,234.0,15.0,4.0,7.0,6.0,20.0,6.0,8.0,15.0,46.0,14.0,9.0,4.0,5.0,3.5,4
235,235.0,16.0,1.0,6.0,7.0,12.0,8.0,10.0,12.0,51.0,15.0,5.0,6.0,5.0,3.5,4
236,236.0,17.0,2.0,7.0,5.0,8.0,9.0,5.0,14.0,46.0,10.0,11.0,11.0,11.0,3.5,4
237,237.0,18.0,1.0,8.0,7.0,12.0,5.0,8.0,10.0,44.0,12.0,7.0,13.0,12.0,3.5,4
238,238.0,19.0,4.0,5.0,9.0,11.0,6.0,8.0,11.0,44.0,14.0,8.0,7.0,14.0,3.5,4
239,239.0,20.0,2.0,6.0,12.0,12.0,9.0,4.0,11.0,42.0,10.0,9.0,13.0,8.0,3.5,4
240,240.0,21.0,1.0,17.0,5.0,10.0,7.0,10.0,9.0,60.0,10.0,12.0,8.0,7.0,3.5,4
241,241.0,22.0,0.0,12.0,4.0,7.0,11.0,8.0,12.0,54.0,12.0,9.0,10.0,9.0,3.5,4
242,242.0,23.0,1.0,10.0,5.0,9.0,3.0,10.0,10.0,43.0,8.0,5.0,16.0,11.0,3.5,4
243,243.0,24.0,2.0,9.0,10.0,10.0,6.0,4.0,13.0,50.0,15.0,12.0,4.0,10.0,3.5,4
244,244.0,25.0,2.0,10.0,8.0,8.0,8.0,13.0,10.0,57.0,12.0,9.0,8.0,7.0,3.5,4
245,245.0,26.0,2.0,6.0,3.0,15.0,8.0,11.0,8.0,52.0,15.0,5.0,11.0,9.0,3.5,4
246,246.0,27.0,2.0,10.0,6.0,8.0,1.0,7.0,15.0,47.0,14.0,11.0,13.0,9.0,3.5,4
247,247.0,28.0,2.0,2.0,4.0,6.0,3.0,4.0,1.0,20.0,5.0,10.0,5.0,4.0,3.5,4
248,248.0,29.0,8.0,7.0,2.0,2.0,13.0,6.0,8.0,58.0,11.0,14.0,7.0,8.0,3.5,4
249,249.0,30.0,8.0,3.0,8.0,5.0,13.0,7.0,4.0,62.0,10.0,20.0,3.0,4.0,3.5,4
250,250.0,31.0,5.0,5.0,5.0,7.0,14.0,3.0,7.0,56.0,7.0,23.0,11.0,9.0,3.5,4
251,251.0,32.0,7.0,6.0,11.0,8.0,8.0,5.0,3.0,54.0,11.0,13.0,8.0,9.0,3.5,4
252,252.0,33.0,9.0,3.0,5.0,7.0,11.0,2.0,7.0,53.0,10.0,23.0,11.0,8.0,3.5,4
253,253.0,34.0,8.0,6.0,5.0,8.0,9.0,4.0,5.0,50.0,10.0,11.0,7.0,7.0,3.5,4
254,254.0,35.0,8.0,6.0,10.0,3.0,12.0,3.0,6.0,53.0,9.0,16.0,12.0,8.0,3.5,4
255,255.0,36.0,6.0,2.0,4.0,12.0,3.0,8.0,6.0,56.0,9.0,25.0,6.0,10.0,3.5,4
256,256.0,37.0,5.0,5.0,5.0,7.0,17.0,8.0,4.0,62.0,6.0,23.0,10.0,7.0,3.5,4
257,257.0,38.0,6.0,6.0,4.0,5.0,15.0,5.0,4.0,61.0,11.0,22.0,10.0,9.0,3.5,4
258,258.0,39.0,7.0,4.0,8.0,8.0,9.0,4.0,4.0,56.0,7.0,17.0,3.0,5.0,3.5,4
259,259.0,40.0,6.0,9.0,3.0,8.0,16.0,9.0,6.0,63.0,10.0,15.0,9.0,5.0,3.5,4
260,260.0,41.0,14.0,7.0,4.0,6.0,12.0,6.0,3.0,61.0,7.0,17.0,7.0,5.0,3.5,4
261,261.0,42.0,9.0,2.0,9.0,11.0,12.0,6.0,3.0,54.0,9.0,12.0,8.0,6.0,3.5,4
262,262.0,43.0,5.0,3.0,5.0,4.0,11.0,13.0,4.0,62.0,8.0,24.0,10.0,2.0,3.5,4
263,263.0,44.0,7.0,2.0,10.0,8.0,12.0,5.0,6.0,51.0,7.0,18.0,9.0,8.0,3.5,4
264,264.0,45.0,8.0,8.0,11.0,11.0,8.0,8.0,1.0,51.0,9.0,17.0,10.0,7.0,3.5,4
265,265.0,46.0,8.0,3.0,6.0,10.0,11.0,8.0,6.0,63.0,12.0,17.0,6.0,1.0,3.5,4
266,266.0,47.0,5.0,1.0,7.0,9.0,12.0,7.0,4.0,61.0,11.0,22.0,6.0,8.0,3.5,4
267,267.0,48.0,7.0,7.0,8.0,10.0,7.0,5.0,7.0,53.0,3.0,23.0,7.0,5.0,3.5,4
268,268.0,49.0,4.0,6.0,7.0,4.0,15.0,5.0,1.0,64.0,9.0,19.0,9.0,7.0,3.5,4
269,269.0,50.0,8.0,5.0,7.0,6.0,14.0,6.0,3.0,62.0,8.0,18.0,6.0,6.0,3.5,4
270,270.0,51.0,8.0,2.0,9.0,11.0,16.0,7.0,2.0,52.0,6.0,17.0,10.0,7.0,3.5,4
271,271.0,52.0,10.0,6.0,4.0,5.0,10.0,6.0,7.0,53.0,11.0,11.0,14.0,7.0,3.5,4
272,272.0,53.0,12.0,7.0,5.0,6.0,10.0,8.0,3.0,56.0,6.0,19.0,7.0,11.0,3.5,4
273,273.0,54.0,10.0,5.0,2.0,6.0,10.0,6.0,4.0,58.0,11.0,23.0,7.0,6.0,3.5,4
274,274.0,55.0,8.0,5.0,3.0,6.0,9.0,6.0,6.0,63.0,17.0,19.0,9.0,5.0,3.5,4
275,275.0,1.0,2.0,10.0,7.0,5.0,11.0,8.0,5.0,60.0,25.0,2.0,7.0,8.0,3.0,3
276,276.0,2.0,3.0,12.0,3.0,2.0,15.0,1.0,6.0,65.0,27.0,2.0,11.0,6.0,3.0,3
277,277.0,3.0,3.0,10.0,7.0,3.0,10.0,7.0,8.0,61.0,21.0,11.0,10.0,8.0,3.0,3
278,278.0,4.0,5.0,8.0,9.0,6.0,10.0,8.0,13.0,51.0,13.0,4.0,7.0,9.0,3.0,3
279,279.0,5.0,4.0,11.0,12.0,2.0,10.0,3.0,7.0,47.0,18.0,3.0,15.0,9.0,3.0,3
280,280.0,6.0,3.0,12.0,8.0,4.0,10.0,3.0,4.0,54.0,23.0,1.0,13.0,8.0,3.0,3
281,281.0,7.0,3.0,12.0,14.0,4.0,13.0,3.0,5.0,54.0,24.0,2.0,13.0,7.0,3.0,3
282,282.0,8.0,3.0,5.0,9.0,3.0,7.0,7.0,8.0,56.0,27.0,5.0,12.0,9.0,3.0,3
283,283.0,9.0,5.0,10.0,5.0,3.0,7.0,3.0,13.0,53.0,22.0,9.0,10.0,11.0,3.0,3
284,284.0,10.0,8.0,8.0,6.0,4.0,5.0,2.0,4.0,48.0,25.0,6.0,12.0,10.0,3.0,3
285,285.0,11.0,5.0,3.0,5.0,6.0,11.0,2.0,7.0,56.0,27.0,7.0,10.0,9.0,3.0,3
286,286.0,12.0,5.0,8.0,6.0,2.0,13.0,6.0,8.0,58.0,23.0,5.0,16.0,5.0,3.0,3
287,287.0,13.0,3.0,14.0,8.0,4.0,6.0,3.0,6.0,54.0,20.0,7.0,11.0,14.0,3.0,3
288,288.0,14.0,3.0,6.0,2.0,6.0,16.0,6.0,7.0,68.0,26.0,9.0,9.0,5.0,3.0,3
289,289.0,15.0,0.0,9.0,11.0,5.0,14.0,3.0,7.0,56.0,21.0,6.0,10.0,6.0,3.0,3
290,290.0,16.0,6.0,10.0,7.0,3.0,13.0,4.0,3.0,64.0,23.0,7.0,5.0,9.0,3.0,3
291,291.0,17.0,4.0,10.0,7.0,5.0,7.0,6.0,9.0,59.0,27.0,4.0,7.0,7.0,3.0,3
292,292.0,18.0,5.0,15.0,9.0,5.0,12.0,1.0,6.0,57.0,25.0,3.0,7.0,11.0,3.0,3
293,293.0,19.0,2.0,7.0,10.0,6.0,7.0,3.0,5.0,56.0,23.0,11.0,11.0,10.0,3.0,3
294,294.0,20.0,1.0,10.0,9.0,5.0,11.0,6.0,7.0,56.0,21.0,3.0,11.0,11.0,3.0,3
295,295.0,21.0,8.0,6.0,9.0,2.0,9.0,4.0,4.0,49.0,24.0,6.0,8.0,12.0,3.0,3
296,296.0,22.0,6.0,6.0,7.0,5.0,13.0,6.0,7.0,55.0,20.0,7.0,13.0,6.0,3.0,3
297,297.0,23.0,3.0,13.0,9.0,0.0,8.0,6.0,6.0,61.0,22.0,6.0,15.0,5.0,3.0,3
298,298.0,24.0,4.0,14.0,6.0,1.0,9.0,8.0,5.0,61.0,24.0,4.0,13.0,10.0,3.0,3
299,299.0,25.0,5.0,15.0,7.0,2.0,7.0,5.0,3.0,59.0,22.0,4.0,11.0,13.0,3.0,3
300,300.0,26.0,3.0,6.0,11.0,2.0,10.0,4.0,10.0,51.0,26.0,2.0,7.0,9.0,3.0,3
301,301.0,27.0,10.0,6.0,5.0,2.0,13.0,4.0,6.0,54.0,22.0,6.0,11.0,11.0,3.0,3
302,302.0,28.0,4.0,2.0,2.0,3.0,2.0,5.0,2.0,26.0,8.0,4.0,6.0,4.0,3.0,3
303,303.0,29.0,5.0,5.0,12.0,2.0,3.0,7.0,4.0,43.0,4.0,9.0,13.0,9.0,3.0,3
304,304.0,30.0,6.0,5.0,12.0,10.0,3.0,5.0,3.0,41.0,7.0,9.0,14.0,14.0,3.0,3
305,305.0,31.0,5.0,5.0,8.0,6.0,7.0,4.0,4.0,53.0,4.0,14.0,15.0,9.0,3.0,3
306,306.0,32.0,5.0,5.0,7.0,4.0,2.0,12.0,9.0,46.0,6.0,11.0,13.0,16.0,3.0,3
307,307.0,33.0,6.0,6.0,8.0,3.0,3.0,7.0,10.0,52.0,6.0,16.0,10.0,9.0,3.0,3
308,308.0,34.0,5.0,4.0,8.0,9.0,7.0,8.0,5.0,44.0,7.0,9.0,18.0,7.0,3.0,3
309,309.0,35.0,9.0,7.0,7.0,5.0,3.0,5.0,9.0,37.0,5.0,8.0,19.0,11.0,3.0,3
310,310.0,36.0,7.0,8.0,11.0,3.0,3.0,9.0,7.0,38.0,3.0,5.0,21.0,12.0,3.0,3
311,311.0,37.0,8.0,3.0,13.0,5.0,3.0,12.0,7.0,45.0,3.0,9.0,15.0,7.0,3.0,3
312,312.0,38.0,1.0,4.0,15.0,4.0,5.0,11.0,9.0,45.0,7.0,9.0,13.0,12.0,3.0,3
313,313.0,39.0,4.0,5.0,11.0,3.0,9.0,8.0,9.0,51.0,5.0,14.0,14.0,8.0,3.0,3
314,314.0,40.0,8.0,3.0,11.0,4.0,6.0,8.0,3.0,48.0,10.0,13.0,16.0,7.0,3.0,3
315,315.0,41.0,5.0,2.0,11.0,3.0,1.0,7.0,6.0,41.0,4.0,13.0,15.0,15.0,3.0,3
316,316.0,42.0,7.0,5.0,10.0,6.0,4.0,11.0,10.0,38.0,2.0,7.0,14.0,14.0,3.0,3
317,317.0,43.0,1.0,5.0,17.0,0.0,7.0,10.0,6.0,52.0,9.0,11.0,11.0,12.0,3.0,3
318,318.0,44.0,8.0,3.0,17.0,4.0,5.0,5.0,9.0,43.0,7.0,10.0,14.0,5.0,3.0,3
319,319.0,45.0,5.0,3.0,14.0,1.0,3.0,7.0,10.0,46.0,8.0,11.0,14.0,10.0,3.0,3
320,320.0,46.0,5.0,0.0,9.0,5.0,7.0,4.0,6.0,41.0,12.0,9.0,11.0,20.0,3.0,3
321,321.0,47.0,6.0,2.0,17.0,3.0,6.0,7.0,5.0,44.0,4.0,8.0,12.0,11.0,3.0,3
322,322.0,48.0,4.0,5.0,12.0,7.0,4.0,10.0,6.0,47.0,8.0,15.0,10.0,9.0,3.0,3
323,323.0,49.0,4.0,3.0,12.0,4.0,3.0,9.0,7.0,48.0,9.0,14.0,17.0,8.0,3.0,3
324,324.0,50.0,13.0,6.0,12.0,7.0,4.0,6.0,7.0,36.0,4.0,9.0,16.0,9.0,3.0,3
325,325.0,51.0,5.0,5.0,14.0,6.0,5.0,6.0,7.0,41.0,4.0,9.0,14.0,13.0,3.0,3
326,326.0,52.0,8.0,6.0,12.0,4.0,1.0,8.0,6.0,39.0,7.0,13.0,19.0,10.0,3.0,3
327,327.0,53.0,5.0,4.0,16.0,4.0,5.0,10.0,5.0,48.0,9.0,12.0,11.0,9.0,3.0,3
328,328.0,54.0,11.0,4.0,14.0,2.0,0.0,5.0,9.0,38.0,8.0,7.0,11.0,9.0,3.0,3
329,329.0,55.0,2.0,1.0,15.0,0.0,5.0,16.0,8.0,55.0,4.0,17.0,11.0,9.0,3.0,3
330,330.0,1.0,4.0,11.0,5.0,8.0,3.0,11.0,7.0,53.0,15.0,5.0,9.0,4.0,3.0,6
331,331.0,2.0,6.0,15.0,4.0,7.0,6.0,8.0,6.0,66.0,9.0,12.0,5.0,6.0,3.0,6
332,332.0,3.0,2.0,11.0,3.0,14.0,7.0,11.0,6.0,59.0,10.0,6.0,9.0,7.0,3.0,6
333,333.0,4.0,3.0,16.0,4.0,7.0,7.0,14.0,6.0,64.0,13.0,6.0,6.0,2.0,3.0,6
334,334.0,5.0,2.0,16.0,5.0,8.0,9.0,13.0,7.0,69.0,13.0,7.0,5.0,2.0,3.0,6
335,335.0,6.0,5.0,15.0,7.0,10.0,4.0,11.0,7.0,61.0,12.0,6.0,8.0,2.0,3.0,6
336,336.0,7.0,1.0,11.0,3.0,11.0,2.0,10.0,8.0,60.0,17.0,4.0,13.0,4.0,3.0,6
337,337.0,8.0,6.0,8.0,2.0,14.0,3.0,14.0,6.0,51.0,9.0,4.0,8.0,6.0,3.0,6
338,338.0,9.0,5.0,6.0,1.0,11.0,7.0,11.0,5.0,66.0,16.0,9.0,5.0,4.0,3.0,6
339,339.0,10.0,6.0,12.0,6.0,9.0,6.0,8.0,4.0,55.0,13.0,4.0,13.0,7.0,3.0,6
340,340.0,11.0,3.0,13.0,4.0,11.0,5.0,15.0,6.0,61.0,11.0,9.0,5.0,8.0,3.0,6
341,341.0,12.0,4.0,13.0,4.0,10.0,7.0,8.0,8.0,55.0,10.0,6.0,9.0,6.0,3.0,6
342,342.0,13.0,2.0,7.0,6.0,10.0,11.0,8.0,8.0,56.0,15.0,4.0,10.0,7.0,3.0,6
343,343.0,14.0,5.0,9.0,9.0,7.0,4.0,10.0,7.0,57.0,16.0,8.0,9.0,5.0,3.0,6
344,344.0,15.0,4.0,16.0,1.0,12.0,10.0,10.0,7.0,61.0,5.0,5.0,9.0,5.0,3.0,6
345,345.0,16.0,3.0,14.0,6.0,12.0,4.0,13.0,3.0,67.0,16.0,10.0,6.0,3.0,3.0,6
346,346.0,17.0,2.0,15.0,4.0,11.0,7.0,12.0,4.0,64.0,8.0,7.0,5.0,3.0,3.0,6
347,347.0,18.0,1.0,13.0,4.0,9.0,9.0,11.0,6.0,67.0,18.0,8.0,4.0,8.0,3.0,6
348,348.0,19.0,3.0,17.0,5.0,16.0,3.0,14.0,5.0,64.0,10.0,4.0,5.0,2.0,3.0,6
349,349.0,20.0,5.0,10.0,5.0,7.0,4.0,12.0,13.0,54.0,9.0,6.0,9.0,7.0,3.0,6
350,350.0,21.0,4.0,14.0,4.0,14.0,5.0,12.0,4.0,59.0,12.0,8.0,8.0,6.0,3.0,6
351,351.0,22.0,1.0,14.0,3.0,7.0,5.0,12.0,2.0,68.0,6.0,12.0,12.0,7.0,3.0,6
352,352.0,23.0,4.0,8.0,0.0,8.0,7.0,9.0,5.0,56.0,14.0,5.0,9.0,13.0,3.0,6
353,353.0,24.0,8.0,14.0,2.0,7.0,7.0,13.0,8.0,58.0,10.0,3.0,6.0,7.0,3.0,6
354,354.0,25.0,5.0,13.0,2.0,13.0,4.0,9.0,6.0,62.0,11.0,9.0,6.0,6.0,3.0,6
355,355.0,26.0,2.0,6.0,7.0,9.0,6.0,11.0,10.0,62.0,13.0,9.0,6.0,3.0,3.0,6
356,356.0,27.0,5.0,10.0,4.0,7.0,9.0,11.0,8.0,57.0,15.0,6.0,13.0,6.0,3.0,6
357,357.0,28.0,3.0,5.0,0.0,4.0,3.0,2.0,6.0,20.0,7.0,0.0,5.0,4.0,3.0,6
358,358.0,29.0,11.0,4.0,5.0,4.0,2.0,7.0,5.0,55.0,34.0,3.0,4.0,9.0,3.0,6
359,359.0,30.0,6.0,14.0,7.0,9.0,3.0,3.0,6.0,58.0,25.0,5.0,1.0,13.0,3.0,6
360,360.0,31.0,12.0,4.0,12.0,1.0,6.0,4.0,12.0,44.0,23.0,4.0,4.0,15.0,3.0,6
361,361.0,32.0,8.0,5.0,11.0,3.0,2.0,4.0,19.0,46.0,24.0,4.0,2.0,8.0,3.0,6
362,362.0,33.0,4.0,10.0,9.0,2.0,8.0,4.0,13.0,53.0,20.0,3.0,5.0,13.0,3.0,6
363,363.0,34.0,11.0,17.0,8.0,4.0,3.0,2.0,6.0,61.0,28.0,5.0,2.0,6.0,3.0,6
364,364.0,35.0,7.0,7.0,6.0,4.0,6.0,2.0,11.0,54.0,22.0,5.0,6.0,8.0,3.0,6
365,365.0,36.0,10.0,3.0,6.0,6.0,7.0,5.0,9.0,51.0,29.0,4.0,4.0,13.0,3.0,6
366,366.0,37.0,17.0,3.0,9.0,7.0,2.0,6.0,10.0,47.0,18.0,7.0,2.0,6.0,3.0,6
367,367.0,38.0,11.0,12.0,6.0,6.0,3.0,8.0,12.0,52.0,19.0,6.0,1.0,9.0,3.0,6
368,368.0,39.0,13.0,7.0,11.0,7.0,7.0,3.0,9.0,47.0,20.0,5.0,3.0,7.0,3.0,6
369,369.0,40.0,10.0,8.0,8.0,10.0,2.0,2.0,16.0,42.0,22.0,4.0,1.0,12.0,3.0,6
370,370.0,41.0,12.0,3.0,5.0,5.0,5.0,4.0,19.0,42.0,16.0,5.0,2.0,14.0,3.0,6
371,371.0,42.0,8.0,8.0,7.0,5.0,2.0,4.0,14.0,47.0,19.0,5.0,5.0,8.0,3.0,6
372,372.0,43.0,15.0,9.0,10.0,2.0,6.0,3.0,10.0,57.0,30.0,3.0,0.0,4.0,3.0,6
373,373.0,44.0,9.0,8.0,15.0,7.0,7.0,6.0,11.0,45.0,13.0,5.0,3.0,9.0,3.0,6
374,374.0,45.0,8.0,9.0,7.0,3.0,4.0,4.0,12.0,54.0,21.0,8.0,4.0,12.0,3.0,6
375,375.0,46.0,11.0,12.0,13.0,3.0,0.0,5.0,11.0,54.0,30.0,3.0,2.0,6.0,3.0,6
376,376.0,47.0,10.0,7.0,13.0,8.0,7.0,3.0,11.0,40.0,15.0,5.0,3.0,7.0,3.0,6
377,377.0,48.0,10.0,10.0,8.0,3.0,3.0,7.0,8.0,61.0,23.0,2.0,3.0,7.0,3.0,6
378,378.0,49.0,10.0,8.0,6.0,6.0,4.0,6.0,14.0,46.0,18.0,2.0,2.0,15.0,3.0,6
379,379.0,50.0,11.0,7.0,12.0,7.0,2.0,3.0,13.0,42.0,22.0,1.0,4.0,10.0,3.0,6
380,380.0,51.0,12.0,5.0,11.0,8.0,8.0,3.0,11.0,49.0,22.0,4.0,0.0,6.0,3.0,6
381,381.0,52.0,13.0,9.0,9.0,5.0,0.0,4.0,8.0,47.0,19.0,6.0,2.0,12.0,3.0,6
382,382.0,53.0,13.0,9.0,6.0,2.0,7.0,7.0,6.0,62.0,25.0,9.0,3.0,5.0,3.0,6
383,383.0,54.0,8.0,8.0,7.0,7.0,8.0,4.0,9.0,62.0,27.0,7.0,1.0,6.0,3.0,6
384,384.0,55.0,9.0,8.0,8.0,1.0,4.0,1.0,9.0,55.0,27.0,5.0,4.0,14.0,3.0,6
385,385.0,1.0,9.0,7.0,8.0,8.0,8.0,5.0,3.0,48.0,13.0,7.0,8.0,6.0,3.0,5
386,386.0,2.0,10.0,10.0,10.0,13.0,9.0,2.0,2.0,54.0,16.0,13.0,6.0,5.0,3.0,5
387,387.0,3.0,6.0,8.0,12.0,7.0,10.0,6.0,3.0,49.0,15.0,7.0,7.0,10.0,3.0,5
388,388.0,4.0,7.0,6.0,9.0,9.0,9.0,5.0,2.0,51.0,17.0,11.0,17.0,2.0,3.0,5
389,389.0,5.0,8.0,12.0,16.0,3.0,10.0,8.0,3.0,57.0,12.0,9.0,7.0,5.0,3.0,5
390,390.0,6.0,5.0,7.0,12.0,8.0,7.0,5.0,7.0,49.0,14.0,9.0,10.0,9.0,3.0,5
391,391.0,7.0,11.0,3.0,11.0,6.0,21.0,5.0,2.0,50.0,9.0,7.0,8.0,4.0,3.0,5
392,392.0,8.0,10.0,10.0,12.0,6.0,13.0,8.0,2.0,53.0,13.0,7.0,10.0,6.0,3.0,5
393,393.0,9.0,12.0,7.0,13.0,5.0,12.0,9.0,7.0,54.0,11.0,9.0,5.0,4.0,3.0,5
394,394.0,10.0,6.0,10.0,7.0,4.0,9.0,12.0,7.0,61.0,11.0,15.0,7.0,8.0,3.0,5
395,395.0,11.0,3.0,5.0,9.0,6.0,14.0,15.0,2.0,63.0,15.0,11.0,6.0,5.0,3.0,5
396,396.0,12.0,9.0,9.0,14.0,7.0,7.0,9.0,1.0,45.0,12.0,6.0,12.0,9.0,3.0,5
397,397.0,13.0,7.0,5.0,7.0,6.0,9.0,6.0,6.0,53.0,10.0,16.0,14.0,7.0,3.0,5
398,398.0,14.0,7.0,9.0,13.0,4.0,6.0,8.0,1.0,56.0,12.0,15.0,15.0,3.0,3.0,5
399,399.0,15.0,5.0,7.0,7.0,11.0,15.0,5.0,4.0,51.0,7.0,11.0,12.0,10.0,3.0,5
400,400.0,16.0,6.0,10.0,7.0,8.0,10.0,7.0,2.0,54.0,13.0,7.0,18.0,2.0,3.0,5
401,401.0,17.0,8.0,6.0,14.0,6.0,9.0,5.0,4.0,51.0,17.0,12.0,6.0,6.0,3.0,5
402,402.0,18.0,9.0,9.0,7.0,8.0,9.0,6.0,5.0,56.0,23.0,5.0,10.0,3.0,3.0,5
403,403.0,19.0,10.0,9.0,11.0,6.0,8.0,7.0,6.0,45.0,10.0,6.0,15.0,7.0,3.0,5
404,404.0,20.0,9.0,8.0,15.0,11.0,8.0,6.0,3.0,47.0,12.0,6.0,11.0,4.0,3.0,5
405,405.0,21.0,3.0,13.0,12.0,7.0,13.0,6.0,3.0,54.0,14.0,6.0,12.0,5.0,3.0,5
406,406.0,22.0,8.0,6.0,11.0,9.0,9.0,9.0,2.0,56.0,17.0,9.0,11.0,2.0,3.0,5
407,407.0,23.0,9.0,7.0,12.0,3.0,13.0,9.0,3.0,50.0,13.0,7.0,9.0,9.0,3.0,5
408,408.0,24.0,8.0,6.0,13.0,5.0,12.0,9.0,6.0,51.0,9.0,9.0,11.0,6.0,3.0,5
409,409.0,25.0,6.0,9.0,14.0,8.0,10.0,8.0,4.0,54.0,15.0,9.0,8.0,6.0,3.0,5
410,410.0,26.0,10.0,9.0,9.0,2.0,11.0,11.0,3.0,53.0,10.0,11.0,12.0,11.0,3.0,5
411,411.0,27.0,8.0,3.0,11.0,7.0,11.0,10.0,5.0,49.0,15.0,5.0,8.0,6.0,3.0,5
412,412.0,28.0,2.0,4.0,5.0,3.0,6.0,3.0,1.0,28.0,9.0,4.0,4.0,4.0,3.0,5
413,413.0,29.0,6.0,10.0,7.0,7.0,6.0,6.0,11.0,46.0,10.0,12.0,6.0,11.0,3.0,5
414,414.0,30.0,8.0,11.0,1.0,4.0,5.0,7.0,13.0,54.0,15.0,13.0,13.0,7.0,3.0,5
415,415.0,31.0,7.0,10.0,7.0,9.0,5.0,5.0,11.0,52.0,15.0,16.0,7.0,7.0,3.0,5
416,416.0,32.0,8.0,7.0,5.0,6.0,8.0,3.0,8.0,34.0,6.0,9.0,18.0,12.0,3.0,5
417,417.0,33.0,4.0,10.0,5.0,10.0,4.0,3.0,14.0,47.0,15.0,11.0,9.0,10.0,3.0,5
418,418.0,34.0,6.0,10.0,3.0,10.0,13.0,4.0,11.0,50.0,11.0,9.0,9.0,11.0,3.0,5
419,419.0,35.0,6.0,6.0,5.0,11.0,7.0,5.0,18.0,48.0,12.0,15.0,6.0,6.0,3.0,5
420,420.0,36.0,5.0,17.0,0.0,4.0,6.0,4.0,11.0,55.0,14.0,13.0,14.0,9.0,3.0,5
421,421.0,37.0,6.0,16.0,1.0,6.0,10.0,1.0,11.0,49.0,11.0,8.0,12.0,8.0,3.0,5
422,422.0,38.0,10.0,8.0,0.0,3.0,4.0,5.0,10.0,50.0,17.0,13.0,12.0,14.0,3.0,5
423,423.0,39.0,3.0,10.0,2.0,8.0,5.0,4.0,15.0,49.0,12.0,13.0,8.0,14.0,3.0,5
424,424.0,40.0,7.0,11.0,6.0,5.0,7.0,4.0,16.0,49.0,14.0,11.0,9.0,8.0,3.0,5
425,425.0,41.0,6.0,7.0,7.0,11.0,10.0,4.0,14.0,40.0,10.0,6.0,7.0,15.0,3.0,5
426,426.0,42.0,10.0,7.0,1.0,7.0,7.0,8.0,3.0,50.0,15.0,10.0,10.0,11.0,3.0,5
427,427.0,43.0,6.0,8.0,4.0,5.0,11.0,6.0,9.0,56.0,14.0,15.0,10.0,10.0,3.0,5
428,428.0,44.0,4.0,11.0,6.0,4.0,7.0,6.0,18.0,53.0,13.0,14.0,7.0,7.0,3.0,5
429,429.0,45.0,9.0,9.0,3.0,11.0,5.0,1.0,15.0,46.0,19.0,8.0,7.0,8.0,3.0,5
