,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,cpulimit,memorylimit
231,12.0,7.0,12.0,8.0,10.0,4.0,4.0,7.0,42.0,9.0,11.0,8.0,8.0,3.5,4
232,13.0,4.0,14.0,4.0,8.0,7.0,8.0,10.0,57.0,14.0,10.0,9.0,8.0,3.5,4
233,14.0,4.0,10.0,5.0,16.0,5.0,9.0,8.0,51.0,12.0,11.0,10.0,6.0,3.5,4
234,15.0,4.0,7.0,6.0,20.0,6.0,8.0,15.0,46.0,14.0,9.0,4.0,5.0,3.5,4
235,16.0,1.0,6.0,7.0,12.0,8.0,10.0,12.0,51.0,15.0,5.0,6.0,5.0,3.5,4
236,17.0,2.0,7.0,5.0,8.0,9.0,5.0,14.0,46.0,10.0,11.0,11.0,11.0,3.5,4
237,18.0,1.0,8.0,7.0,12.0,5.0,8.0,10.0,44.0,12.0,7.0,13.0,12.0,3.5,4
238,19.0,4.0,5.0,9.0,11.0,6.0,8.0,11.0,44.0,14.0,8.0,7.0,14.0,3.5,4
239,20.0,2.0,6.0,12.0,12.0,9.0,4.0,11.0,42.0,10.0,9.0,13.0,8.0,3.5,4
240,21.0,1.0,17.0,5.0,10.0,7.0,10.0,9.0,60.0,10.0,12.0,8.0,7.0,3.5,4
241,22.0,0.0,12.0,4.0,7.0,11.0,8.0,12.0,54.0,12.0,9.0,10.0,9.0,3.5,4
242,23.0,1.0,10.0,5.0,9.0,3.0,10.0,10.0,43.0,8.0,5.0,16.0,11.0,3.5,4
243,24.0,2.0,9.0,10.0,10.0,6.0,4.0,13.0,50.0,15.0,12.0,4.0,10.0,3.5,4
244,25.0,2.0,10.0,8.0,8.0,8.0,13.0,10.0,57.0,12.0,9.0,8.0,7.0,3.5,4
245,26.0,2.0,6.0,3.0,15.0,8.0,11.0,8.0,52.0,15.0,5.0,11.0,9.0,3.5,4
246,27.0,2.0,10.0,6.0,8.0,1.0,7.0,15.0,47.0,14.0,11.0,13.0,9.0,3.5,4
247,28.0,2.0,2.0,4.0,6.0,3.0,4.0,1.0,20.0,5.0,10.0,5.0,4.0,3.5,4
248,29.0,8.0,7.0,2.0,2.0,13.0,6.0,8.0,58.0,11.0,14.0,7.0,8.0,3.5,4
249,30.0,8.0,3.0,8.0,5.0,13.0,7.0,4.0,62.0,10.0,20.0,3.0,4.0,3.5,4
250,31.0,5.0,5.0,5.0,7.0,14.0,3.0,7.0,56.0,7.0,23.0,11.0,9.0,3.5,4
251,32.0,7.0,6.0,11.0,8.0,8.0,5.0,3.0,54.0,11.0,13.0,8.0,9.0,3.5,4
252,33.0,9.0,3.0,5.0,7.0,11.0,2.0,7.0,53.0,10.0,23.0,11.0,8.0,3.5,4
253,34.0,8.0,6.0,5.0,8.0,9.0,4.0,5.0,50.0,10.0,11.0,7.0,7.0,3.5,4
254,35.0,8.0,6.0,10.0,3.0,12.0,3.0,6.0,53.0,9.0,16.0,12.0,8.0,3.5,4
255,36.0,6.0,2.0,4.0,12.0,3.0,8.0,6.0,56.0,9.0,25.0,6.0,10.0,3.5,4
256,37.0,5.0,5.0,5.0,7.0,17.0,8.0,4.0,62.0,6.0,23.0,10.0,7.0,3.5,4
257,38.0,6.0,6.0,4.0,5.0,15.0,5.0,4.0,61.0,11.0,22.0,10.0,9.0,3.5,4
258,39.0,7.0,4.0,8.0,8.0,9.0,4.0,4.0,56.0,7.0,17.0,3.0,5.0,3.5,4
259,40.0,6.0,9.0,3.0,8.0,16.0,9.0,6.0,63.0,10.0,15.0,9.0,5.0,3.5,4
260,41.0,14.0,7.0,4.0,6.0,12.0,6.0,3.0,61.0,7.0,17.0,7.0,5.0,3.5,4
261,42.0,9.0,2.0,9.0,11.0,12.0,6.0,3.0,54.0,9.0,12.0,8.0,6.0,3.5,4
262,43.0,5.0,3.0,5.0,4.0,11.0,13.0,4.0,62.0,8.0,24.0,10.0,2.0,3.5,4
263,44.0,7.0,2.0,10.0,8.0,12.0,5.0,6.0,51.0,7.0,18.0,9.0,8.0,3.5,4
264,45.0,8.0,8.0,11.0,11.0,8.0,8.0,1.0,51.0,9.0,17.0,10.0,7.0,3.5,4
265,46.0,8.0,3.0,6.0,10.0,11.0,8.0,6.0,63.0,12.0,17.0,6.0,1.0,3.5,4
266,47.0,5.0,1.0,7.0,9.0,12.0,7.0,4.0,61.0,11.0,22.0,6.0,8.0,3.5,4
267,48.0,7.0,7.0,8.0,10.0,7.0,5.0,7.0,53.0,3.0,23.0,7.0,5.0,3.5,4
268,49.0,4.0,6.0,7.0,4.0,15.0,5.0,1.0,64.0,9.0,19.0,9.0,7.0,3.5,4
269,50.0,8.0,5.0,7.0,6.0,14.0,6.0,3.0,62.0,8.0,18.0,6.0,6.0,3.5,4
270,51.0,8.0,2.0,9.0,11.0,16.0,7.0,2.0,52.0,6.0,17.0,10.0,7.0,3.5,4
271,52.0,10.0,6.0,4.0,5.0,10.0,6.0,7.0,53.0,11.0,11.0,14.0,7.0,3.5,4
272,53.0,12.0,7.0,5.0,6.0,10.0,8.0,3.0,56.0,6.0,19.0,7.0,11.0,3.5,4
273,54.0,10.0,5.0,2.0,6.0,10.0,6.0,4.0,58.0,11.0,23.0,7.0,6.0,3.5,4
274,55.0,8.0,5.0,3.0,6.0,9.0,6.0,6.0,63.0,17.0,19.0,9.0,5.0,3.5,4
275,1.0,2.0,10.0,7.0,5.0,11.0,8.0,5.0,60.0,25.0,2.0,7.0,8.0,3.0,3
276,2.0,3.0,12.0,3.0,2.0,15.0,1.0,6.0,65.0,27.0,2.0,11.0,6.0,3.0,3
277,3.0,3.0,10.0,7.0,3.0,10.0,7.0,8.0,61.0,21.0,11.0,10.0,8.0,3.0,3
278,4.0,5.0,8.0,9.0,6.0,10.0,8.0,13.0,51.0,13.0,4.0,7.0,9.0,3.0,3
279,5.0,4.0,11.0,12.0,2.0,10.0,3.0,7.0,47.0,18.0,3.0,15.0,9.0,3.0,3
280,6.0,3.0,12.0,8.0,4.0,10.0,3.0,4.0,54.0,23.0,1.0,13.0,8.0,3.0,3
281,7.0,3.0,12.0,14.0,4.0,13.0,3.0,5.0,54.0,24.0,2.0,13.0,7.0,3.0,3
282,8.0,3.0,5.0,9.0,3.0,7.0,7.0,8.0,56.0,27.0,5.0,12.0,9.0,3.0,3
283,9.0,5.0,10.0,5.0,3.0,7.0,3.0,13.0,53.0,22.0,9.0,10.0,11.0,3.0,3
284,10.0,8.0,8.0,6.0,4.0,5.0,2.0,4.0,48.0,25.0,6.0,12.0,10.0,3.0,3
285,11.0,5.0,3.0,5.0,6.0,11.0,2.0,7.0,56.0,27.0,7.0,10.0,9.0,3.0,3
286,12.0,5.0,8.0,6.0,2.0,13.0,6.0,8.0,58.0,23.0,5.0,16.0,5.0,3.0,3
287,13.0,3.0,14.0,8.0,4.0,6.0,3.0,6.0,54.0,20.0,7.0,11.0,14.0,3.0,3
288,14.0,3.0,6.0,2.0,6.0,16.0,6.0,7.0,68.0,26.0,9.0,9.0,5.0,3.0,3
289,15.0,0.0,9.0,11.0,5.0,14.0,3.0,7.0,56.0,21.0,6.0,10.0,6.0,3.0,3
290,16.0,6.0,10.0,7.0,3.0,13.0,4.0,3.0,64.0,23.0,7.0,5.0,9.0,3.0,3
291,17.0,4.0,10.0,7.0,5.0,7.0,6.0,9.0,59.0,27.0,4.0,7.0,7.0,3.0,3
292,18.0,5.0,15.0,9.0,5.0,12.0,1.0,6.0,57.0,25.0,3.0,7.0,11.0,3.0,3
293,19.0,2.0,7.0,10.0,6.0,7.0,3.0,5.0,56.0,23.0,11.0,11.0,10.0,3.0,3
294,20.0,1.0,10.0,9.0,5.0,11.0,6.0,7.0,56.0,21.0,3.0,11.0,11.0,3.0,3
295,21.0,8.0,6.0,9.0,2.0,9.0,4.0,4.0,49.0,24.0,6.0,8.0,12.0,3.0,3
296,22.0,6.0,6.0,7.0,5.0,13.0,6.0,7.0,55.0,20.0,7.0,13.0,6.0,3.0,3
297,23.0,3.0,13.0,9.0,0.0,8.0,6.0,6.0,61.0,22.0,6.0,15.0,5.0,3.0,3
298,24.0,4.0,14.0,6.0,1.0,9.0,8.0,5.0,61.0,24.0,4.0,13.0,10.0,3.0,3
299,25.0,5.0,15.0,7.0,2.0,7.0,5.0,3.0,59.0,22.0,4.0,11.0,13.0,3.0,3
300,26.0,3.0,6.0,11.0,2.0,10.0,4.0,10.0,51.0,26.0,2.0,7.0,9.0,3.0,3
301,27.0,10.0,6.0,5.0,2.0,13.0,4.0,6.0,54.0,22.0,6.0,11.0,11.0,3.0,3
302,28.0,4.0,2.0,2.0,3.0,2.0,5.0,2.0,26.0,8.0,4.0,6.0,4.0,3.0,3
303,29.0,5.0,5.0,12.0,2.0,3.0,7.0,4.0,43.0,4.0,9.0,13.0,9.0,3.0,3
304,30.0,6.0,5.0,12.0,10.0,3.0,5.0,3.0,41.0,7.0,9.0,14.0,14.0,3.0,3
305,31.0,5.0,5.0,8.0,6.0,7.0,4.0,4.0,53.0,4.0,14.0,15.0,9.0,3.0,3
306,32.0,5.0,5.0,7.0,4.0,2.0,12.0,9.0,46.0,6.0,11.0,13.0,16.0,3.0,3
307,33.0,6.0,6.0,8.0,3.0,3.0,7.0,10.0,52.0,6.0,16.0,10.0,9.0,3.0,3
308,34.0,5.0,4.0,8.0,9.0,7.0,8.0,5.0,44.0,7.0,9.0,18.0,7.0,3.0,3
309,35.0,9.0,7.0,7.0,5.0,3.0,5.0,9.0,37.0,5.0,8.0,19.0,11.0,3.0,3
310,36.0,7.0,8.0,11.0,3.0,3.0,9.0,7.0,38.0,3.0,5.0,21.0,12.0,3.0,3
311,37.0,8.0,3.0,13.0,5.0,3.0,12.0,7.0,45.0,3.0,9.0,15.0,7.0,3.0,3
312,38.0,1.0,4.0,15.0,4.0,5.0,11.0,9.0,45.0,7.0,9.0,13.0,12.0,3.0,3
313,39.0,4.0,5.0,11.0,3.0,9.0,8.0,9.0,51.0,5.0,14.0,14.0,8.0,3.0,3
314,40.0,8.0,3.0,11.0,4.0,6.0,8.0,3.0,48.0,10.0,13.0,16.0,7.0,3.0,3
315,41.0,5.0,2.0,11.0,3.0,1.0,7.0,6.0,41.0,4.0,13.0,15.0,15.0,3.0,3
316,42.0,7.0,5.0,10.0,6.0,4.0,11.0,10.0,38.0,2.0,7.0,14.0,14.0,3.0,3
317,43.0,1.0,5.0,17.0,0.0,7.0,10.0,6.0,52.0,9.0,11.0,11.0,12.0,3.0,3
318,44.0,8.0,3.0,17.0,4.0,5.0,5.0,9.0,43.0,7.0,10.0,14.0,5.0,3.0,3
319,45.0,5.0,3.0,14.0,1.0,3.0,7.0,10.0,46.0,8.0,11.0,14.0,10.0,3.0,3
320,46.0,5.0,0.0,9.0,5.0,7.0,4.0,6.0,41.0,12.0,9.0,11.0,20.0,3.0,3
321,47.0,6.0,2.0,17.0,3.0,6.0,7.0,5.0,44.0,4.0,8.0,12.0,11.0,3.0,3
322,48.0,4.0,5.0,12.0,7.0,4.0,10.0,6.0,47.0,8.0,15.0,10.0,9.0,3.0,3
323,49.0,4.0,3.0,12.0,4.0,3.0,9.0,7.0,48.0,9.0,14.0,17.0,8.0,3.0,3
324,50.0,13.0,6.0,12.0,7.0,4.0,6.0,7.0,36.0,4.0,9.0,16.0,9.0,3.0,3
325,51.0,5.0,5.0,14.0,6.0,5.0,6.0,7.0,41.0,4.0,9.0,14.0,13.0,3.0,3
326,52.0,8.0,6.0,12.0,4.0,1.0,8.0,6.0,39.0,7.0,13.0,19.0,10.0,3.0,3
327,53.0,5.0,4.0,16.0,4.0,5.0,10.0,5.0,48.0,9.0,12.0,11.0,9.0,3.0,3
328,54.0,11.0,4.0,14.0,2.0,0.0,5.0,9.0,38.0,8.0,7.0,11.0,9.0,3.0,3
329,55.0,2.0,1.0,15.0,0.0,5.0,16.0,8.0,55.0,4.0,17.0,11.0,9.0,3.0,3
330,1.0,4.0,11.0,5.0,8.0,3.0,11.0,7.0,53.0,15.0,5.0,9.0,4.0,3.0,6
331,2.0,6.0,15.0,4.0,7.0,6.0,8.0,6.0,66.0,9.0,12.0,5.0,6.0,3.0,6
332,3.0,2.0,11.0,3.0,14.0,7.0,11.0,6.0,59.0,10.0,6.0,9.0,7.0,3.0,6
333,4.0,3.0,16.0,4.0,7.0,7.0,14.0,6.0,64.0,13.0,6.0,6.0,2.0,3.0,6
334,5.0,2.0,16.0,5.0,8.0,9.0,13.0,7.0,69.0,13.0,7.0,5.0,2.0,3.0,6
335,6.0,5.0,15.0,7.0,10.0,4.0,11.0,7.0,61.0,12.0,6.0,8.0,2.0,3.0,6
336,7.0,1.0,11.0,3.0,11.0,2.0,10.0,8.0,60.0,17.0,4.0,13.0,4.0,3.0,6
337,8.0,6.0,8.0,2.0,14.0,3.0,14.0,6.0,51.0,9.0,4.0,8.0,6.0,3.0,6
338,9.0,5.0,6.0,1.0,11.0,7.0,11.0,5.0,66.0,16.0,9.0,5.0,4.0,3.0,6
339,10.0,6.0,12.0,6.0,9.0,6.0,8.0,4.0,55.0,13.0,4.0,13.0,7.0,3.0,6
340,11.0,3.0,13.0,4.0,11.0,5.0,15.0,6.0,61.0,11.0,9.0,5.0,8.0,3.0,6
341,12.0,4.0,13.0,4.0,10.0,7.0,8.0,8.0,55.0,10.0,6.0,9.0,6.0,3.0,6
342,13.0,2.0,7.0,6.0,10.0,11.0,8.0,8.0,56.0,15.0,4.0,10.0,7.0,3.0,6
343,14.0,5.0,9.0,9.0,7.0,4.0,10.0,7.0,57.0,16.0,8.0,9.0,5.0,3.0,6
344,15.0,4.0,16.0,1.0,12.0,10.0,10.0,7.0,61.0,5.0,5.0,9.0,5.0,3.0,6
345,16.0,3.0,14.0,6.0,12.0,4.0,13.0,3.0,67.0,16.0,10.0,6.0,3.0,3.0,6
346,17.0,2.0,15.0,4.0,11.0,7.0,12.0,4.0,64.0,8.0,7.0,5.0,3.0,3.0,6
347,18.0,1.0,13.0,4.0,9.0,9.0,11.0,6.0,67.0,18.0,8.0,4.0,8.0,3.0,6
348,19.0,3.0,17.0,5.0,16.0,3.0,14.0,5.0,64.0,10.0,4.0,5.0,2.0,3.0,6
349,20.0,5.0,10.0,5.0,7.0,4.0,12.0,13.0,54.0,9.0,6.0,9.0,7.0,3.0,6
350,21.0,4.0,14.0,4.0,14.0,5.0,12.0,4.0,59.0,12.0,8.0,8.0,6.0,3.0,6
351,22.0,1.0,14.0,3.0,7.0,5.0,12.0,2.0,68.0,6.0,12.0,12.0,7.0,3.0,6
352,23.0,4.0,8.0,0.0,8.0,7.0,9.0,5.0,56.0,14.0,5.0,9.0,13.0,3.0,6
353,24.0,8.0,14.0,2.0,7.0,7.0,13.0,8.0,58.0,10.0,3.0,6.0,7.0,3.0,6
354,25.0,5.0,13.0,2.0,13.0,4.0,9.0,6.0,62.0,11.0,9.0,6.0,6.0,3.0,6
355,26.0,2.0,6.0,7.0,9.0,6.0,11.0,10.0,62.0,13.0,9.0,6.0,3.0,3.0,6
356,27.0,5.0,10.0,4.0,7.0,9.0,11.0,8.0,57.0,15.0,6.0,13.0,6.0,3.0,6
357,28.0,3.0,5.0,0.0,4.0,3.0,2.0,6.0,20.0,7.0,0.0,5.0,4.0,3.0,6
358,29.0,11.0,4.0,5.0,4.0,2.0,7.0,5.0,55.0,34.0,3.0,4.0,9.0,3.0,6
359,30.0,6.0,14.0,7.0,9.0,3.0,3.0,6.0,58.0,25.0,5.0,1.0,13.0,3.0,6
360,31.0,12.0,4.0,12.0,1.0,6.0,4.0,12.0,44.0,23.0,4.0,4.0,15.0,3.0,6
361,32.0,8.0,5.0,11.0,3.0,2.0,4.0,19.0,46.0,24.0,4.0,2.0,8.0,3.0,6
362,33.0,4.0,10.0,9.0,2.0,8.0,4.0,13.0,53.0,20.0,3.0,5.0,13.0,3.0,6
363,34.0,11.0,17.0,8.0,4.0,3.0,2.0,6.0,61.0,28.0,5.0,2.0,6.0,3.0,6
364,35.0,7.0,7.0,6.0,4.0,6.0,2.0,11.0,54.0,22.0,5.0,6.0,8.0,3.0,6
365,36.0,10.0,3.0,6.0,6.0,7.0,5.0,9.0,51.0,29.0,4.0,4.0,13.0,3.0,6
366,37.0,17.0,3.0,9.0,7.0,2.0,6.0,10.0,47.0,18.0,7.0,2.0,6.0,3.0,6
367,38.0,11.0,12.0,6.0,6.0,3.0,8.0,12.0,52.0,19.0,6.0,1.0,9.0,3.0,6
368,39.0,13.0,7.0,11.0,7.0,7.0,3.0,9.0,47.0,20.0,5.0,3.0,7.0,3.0,6
369,40.0,10.0,8.0,8.0,10.0,2.0,2.0,16.0,42.0,22.0,4.0,1.0,12.0,3.0,6
370,41.0,12.0,3.0,5.0,5.0,5.0,4.0,19.0,42.0,16.0,5.0,2.0,14.0,3.0,6
371,42.0,8.0,8.0,7.0,5.0,2.0,4.0,14.0,47.0,19.0,5.0,5.0,8.0,3.0,6
372,43.0,15.0,9.0,10.0,2.0,6.0,3.0,10.0,57.0,30.0,3.0,0.0,4.0,3.0,6
373,44.0,9.0,8.0,15.0,7.0,7.0,6.0,11.0,45.0,13.0,5.0,3.0,9.0,3.0,6
374,45.0,8.0,9.0,7.0,3.0,4.0,4.0,12.0,54.0,21.0,8.0,4.0,12.0,3.0,6
375,46.0,11.0,12.0,13.0,3.0,0.0,5.0,11.0,54.0,30.0,3.0,2.0,6.0,3.0,6
376,47.0,10.0,7.0,13.0,8.0,7.0,3.0,11.0,40.0,15.0,5.0,3.0,7.0,3.0,6
377,48.0,10.0,10.0,8.0,3.0,3.0,7.0,8.0,61.0,23.0,2.0,3.0,7.0,3.0,6
378,49.0,10.0,8.0,6.0,6.0,4.0,6.0,14.0,46.0,18.0,2.0,2.0,15.0,3.0,6
379,50.0,11.0,7.0,12.0,7.0,2.0,3.0,13.0,42.0,22.0,1.0,4.0,10.0,3.0,6
380,51.0,12.0,5.0,11.0,8.0,8.0,3.0,11.0,49.0,22.0,4.0,0.0,6.0,3.0,6
381,52.0,13.0,9.0,9.0,5.0,0.0,4.0,8.0,47.0,19.0,6.0,2.0,12.0,3.0,6
382,53.0,13.0,9.0,6.0,2.0,7.0,7.0,6.0,62.0,25.0,9.0,3.0,5.0,3.0,6
383,54.0,8.0,8.0,7.0,7.0,8.0,4.0,9.0,62.0,27.0,7.0,1.0,6.0,3.0,6
384,55.0,9.0,8.0,8.0,1.0,4.0,1.0,9.0,55.0,27.0,5.0,4.0,14.0,3.0,6
385,1.0,9.0,7.0,8.0,8.0,8.0,5.0,3.0,48.0,13.0,7.0,8.0,6.0,3.0,5
386,2.0,10.0,10.0,10.0,13.0,9.0,2.0,2.0,54.0,16.0,13.0,6.0,5.0,3.0,5
387,3.0,6.0,8.0,12.0,7.0,10.0,6.0,3.0,49.0,15.0,7.0,7.0,10.0,3.0,5
388,4.0,7.0,6.0,9.0,9.0,9.0,5.0,2.0,51.0,17.0,11.0,17.0,2.0,3.0,5
389,5.0,8.0,12.0,16.0,3.0,10.0,8.0,3.0,57.0,12.0,9.0,7.0,5.0,3.0,5
390,6.0,5.0,7.0,12.0,8.0,7.0,5.0,7.0,49.0,14.0,9.0,10.0,9.0,3.0,5
391,7.0,11.0,3.0,11.0,6.0,21.0,5.0,2.0,50.0,9.0,7.0,8.0,4.0,3.0,5
392,8.0,10.0,10.0,12.0,6.0,13.0,8.0,2.0,53.0,13.0,7.0,10.0,6.0,3.0,5
393,9.0,12.0,7.0,13.0,5.0,12.0,9.0,7.0,54.0,11.0,9.0,5.0,4.0,3.0,5
394,10.0,6.0,10.0,7.0,4.0,9.0,12.0,7.0,61.0,11.0,15.0,7.0,8.0,3.0,5
395,11.0,3.0,5.0,9.0,6.0,14.0,15.0,2.0,63.0,15.0,11.0,6.0,5.0,3.0,5
396,12.0,9.0,9.0,14.0,7.0,7.0,9.0,1.0,45.0,12.0,6.0,12.0,9.0,3.0,5
397,13.0,7.0,5.0,7.0,6.0,9.0,6.0,6.0,53.0,10.0,16.0,14.0,7.0,3.0,5
398,14.0,7.0,9.0,13.0,4.0,6.0,8.0,1.0,56.0,12.0,15.0,15.0,3.0,3.0,5
399,15.0,5.0,7.0,7.0,11.0,15.0,5.0,4.0,51.0,7.0,11.0,12.0,10.0,3.0,5
400,16.0,6.0,10.0,7.0,8.0,10.0,7.0,2.0,54.0,13.0,7.0,18.0,2.0,3.0,5
401,17.0,8.0,6.0,14.0,6.0,9.0,5.0,4.0,51.0,17.0,12.0,6.0,6.0,3.0,5
402,18.0,9.0,9.0,7.0,8.0,9.0,6.0,5.0,56.0,23.0,5.0,10.0,3.0,3.0,5
403,19.0,10.0,9.0,11.0,6.0,8.0,7.0,6.0,45.0,10.0,6.0,15.0,7.0,3.0,5
404,20.0,9.0,8.0,15.0,11.0,8.0,6.0,3.0,47.0,12.0,6.0,11.0,4.0,3.0,5
405,21.0,3.0,13.0,12.0,7.0,13.0,6.0,3.0,54.0,14.0,6.0,12.0,5.0,3.0,5
406,22.0,8.0,6.0,11.0,9.0,9.0,9.0,2.0,56.0,17.0,9.0,11.0,2.0,3.0,5
407,23.0,9.0,7.0,12.0,3.0,13.0,9.0,3.0,50.0,13.0,7.0,9.0,9.0,3.0,5
408,24.0,8.0,6.0,13.0,5.0,12.0,9.0,6.0,51.0,9.0,9.0,11.0,6.0,3.0,5
409,25.0,6.0,9.0,14.0,8.0,10.0,8.0,4.0,54.0,15.0,9.0,8.0,6.0,3.0,5
410,26.0,10.0,9.0,9.0,2.0,11.0,11.0,3.0,53.0,10.0,11.0,12.0,11.0,3.0,5
411,27.0,8.0,3.0,11.0,7.0,11.0,10.0,5.0,49.0,15.0,5.0,8.0,6.0,3.0,5
412,28.0,2.0,4.0,5.0,3.0,6.0,3.0,1.0,28.0,9.0,4.0,4.0,4.0,3.0,5
413,29.0,6.0,10.0,7.0,7.0,6.0,6.0,11.0,46.0,10.0,12.0,6.0,11.0,3.0,5
414,30.0,8.0,11.0,1.0,4.0,5.0,7.0,13.0,54.0,15.0,13.0,13.0,7.0,3.0,5
415,31.0,7.0,10.0,7.0,9.0,5.0,5.0,11.0,52.0,15.0,16.0,7.0,7.0,3.0,5
416,32.0,8.0,7.0,5.0,6.0,8.0,3.0,8.0,34.0,6.0,9.0,18.0,12.0,3.0,5
417,33.0,4.0,10.0,5.0,10.0,4.0,3.0,14.0,47.0,15.0,11.0,9.0,10.0,3.0,5
418,34.0,6.0,10.0,3.0,10.0,13.0,4.0,11.0,50.0,11.0,9.0,9.0,11.0,3.0,5
419,35.0,6.0,6.0,5.0,11.0,7.0,5.0,18.0,48.0,12.0,15.0,6.0,6.0,3.0,5
420,36.0,5.0,17.0,0.0,4.0,6.0,4.0,11.0,55.0,14.0,13.0,14.0,9.0,3.0,5
421,37.0,6.0,16.0,1.0,6.0,10.0,1.0,11.0,49.0,11.0,8.0,12.0,8.0,3.0,5
422,38.0,10.0,8.0,0.0,3.0,4.0,5.0,10.0,50.0,17.0,13.0,12.0,14.0,3.0,5
423,39.0,3.0,10.0,2.0,8.0,5.0,4.0,15.0,49.0,12.0,13.0,8.0,14.0,3.0,5
424,40.0,7.0,11.0,6.0,5.0,7.0,4.0,16.0,49.0,14.0,11.0,9.0,8.0,3.0,5
425,41.0,6.0,7.0,7.0,11.0,10.0,4.0,14.0,40.0,10.0,6.0,7.0,15.0,3.0,5
426,42.0,10.0,7.0,1.0,7.0,7.0,8.0,3.0,50.0,15.0,10.0,10.0,11.0,3.0,5
427,43.0,6.0,8.0,4.0,5.0,11.0,6.0,9.0,56.0,14.0,15.0,10.0,10.0,3.0,5
428,44.0,4.0,11.0,6.0,4.0,7.0,6.0,18.0,53.0,13.0,14.0,7.0,7.0,3.0,5
429,45.0,9.0,9.0,3.0,11.0,5.0,1.0,15.0,46.0,19.0,8.0,7.0,8.0,3.0,5
430,46.0,7.0,6.0,3.0,3.0,10.0,8.0,15.0,49.0,16.0,9.0,7.0,13.0,3.0,5
431,47.0,4.0,8.0,2.0,3.0,9.0,7.0,15.0,49.0,15.0,11.0,13.0,10.0,3.0,5
432,48.0,6.0,8.0,5.0,10.0,5.0,10.0,11.0,48.0,10.0,8.0,8.0,11.0,3.0,5
433,49.0,9.0,8.0,3.0,4.0,5.0,4.0,11.0,51.0,22.0,9.0,10.0,12.0,3.0,5
434,50.0,7.0,11.0,6.0,6.0,5.0,3.0,15.0,41.0,13.0,6.0,15.0,7.0,3.0,5
435,51.0,2.0,14.0,2.0,7.0,6.0,8.0,19.0,53.0,13.0,11.0,4.0,6.0,3.0,5
436,52.0,9.0,10.0,4.0,7.0,4.0,6.0,11.0,50.0,13.0,13.0,8.0,11.0,3.0,5
437,53.0,5.0,9.0,2.0,8.0,9.0,4.0,14.0,51.0,16.0,11.0,9.0,11.0,3.0,5
438,54.0,2.0,14.0,1.0,8.0,5.0,4.0,9.0,59.0,16.0,17.0,13.0,8.0,3.0,5
439,55.0,6.0,11.0,7.0,3.0,9.0,7.0,9.0,56.0,17.0,10.0,9.0,6.0,3.0,5
440,1.0,7.0,5.0,5.0,6.0,8.0,14.0,7.0,64.0,19.0,15.0,7.0,4.0,3.5,5
441,2.0,6.0,7.0,4.0,8.0,11.0,7.0,8.0,60.0,14.0,18.0,10.0,3.0,3.5,5
442,3.0,5.0,8.0,1.0,10.0,12.0,7.0,11.0,54.0,14.0,7.0,9.0,6.0,3.5,5
443,4.0,9.0,6.0,4.0,8.0,10.0,10.0,6.0,57.0,15.0,10.0,9.0,2.0,3.5,5
444,5.0,10.0,11.0,2.0,10.0,10.0,8.0,12.0,52.0,10.0,12.0,12.0,2.0,3.5,5
445,6.0,5.0,12.0,1.0,10.0,15.0,16.0,7.0,67.0,14.0,12.0,6.0,1.0,3.5,5
446,7.0,7.0,11.0,4.0,12.0,9.0,13.0,4.0,58.0,12.0,10.0,7.0,6.0,3.5,5
447,8.0,1.0,8.0,6.0,14.0,5.0,7.0,9.0,59.0,18.0,17.0,8.0,3.0,3.5,5
448,9.0,2.0,9.0,3.0,14.0,13.0,8.0,6.0,58.0,16.0,9.0,9.0,4.0,3.5,5
449,10.0,10.0,6.0,5.0,13.0,11.0,11.0,10.0,53.0,12.0,11.0,7.0,1.0,3.5,5
450,11.0,4.0,6.0,7.0,9.0,9.0,8.0,8.0,57.0,15.0,15.0,12.0,2.0,3.5,5
451,12.0,11.0,9.0,7.0,7.0,15.0,7.0,5.0,57.0,14.0,10.0,9.0,0.0,3.5,5
452,13.0,5.0,9.0,4.0,11.0,10.0,10.0,11.0,58.0,12.0,10.0,7.0,1.0,3.5,5
453,14.0,3.0,13.0,1.0,9.0,11.0,10.0,14.0,57.0,9.0,12.0,10.0,5.0,3.5,5
454,15.0,5.0,11.0,3.0,9.0,8.0,7.0,10.0,58.0,18.0,13.0,12.0,3.0,3.5,5
455,16.0,7.0,8.0,5.0,7.0,20.0,9.0,3.0,66.0,11.0,12.0,8.0,3.0,3.5,5
456,17.0,5.0,7.0,3.0,10.0,7.0,19.0,12.0,62.0,15.0,10.0,4.0,0.0,3.5,5
457,18.0,10.0,10.0,6.0,7.0,13.0,10.0,9.0,56.0,14.0,6.0,9.0,2.0,3.5,5
458,19.0,4.0,8.0,2.0,9.0,13.0,11.0,7.0,62.0,13.0,14.0,10.0,3.0,3.5,5
459,20.0,7.0,10.0,5.0,11.0,6.0,5.0,12.0,53.0,16.0,16.0,9.0,3.0,3.5,5
460,21.0,6.0,10.0,3.0,11.0,10.0,9.0,10.0,56.0,15.0,10.0,8.0,3.0,3.5,5
461,22.0,8.0,8.0,4.0,13.0,10.0,5.0,7.0,57.0,17.0,13.0,8.0,2.0,3.5,5
462,23.0,6.0,6.0,3.0,5.0,12.0,9.0,8.0,59.0,11.0,16.0,12.0,5.0,3.5,5
